object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
0	2016-07-17	1	1.0	25.917125	-100.18125500000001				
0	2016-08-07	1	1.0	25.703091	-100.59253299999999				
0	2016-10-02	3	5.0	25.447326	-100.094471				
0	2016-11-06	1	1.0	25.904151000000002	-100.197241				
0	2016-11-13	1	2.0	25.706695	-100.47921				
0	2016-12-04	2	2.0	25.758260999999997	-100.515273				
33901	2016-09-18	1	1.0	25.596102	-100.036957	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
34240	2016-09-18	1	1.0	25.7091397	-100.21709709999999	67110.0	GUADALUPE	BOSQUES DEL ORIENTE	COLONIA
34273	2016-09-25	1	2.0	25.720317	-100.188949	67113.0	GUADALUPE	LOMAS DE SAN MIGUEL	COLONIA
34297	2016-10-16	1	1.0	25.6965165	-100.18675640000001	67115.0	GUADALUPE	INFONAVIT JARDINES DEL RIO	COLONIA
34298	2016-12-11	1	1.0	25.6952313	-100.19249740000001	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34372	2016-09-04	1	1.0	25.670522000000002	-100.257699	67140.0	GUADALUPE	UNIDAD CIUDAD DE LOS NIÃOS	COLONIA
34513	2016-08-07	1	1.0	25.681201	-100.214265	67180.0	GUADALUPE	LOS ANGELES	COLONIA
34585	2016-07-10	1	1.0	25.665563600000002	-100.2185431	67190.0	GUADALUPE	PARQUES DE GUADALUPE	COLONIA
34654	2016-07-24	1	1.0	25.679273000000002	-100.158191	67196.0	GUADALUPE	DOS RIOS	COLONIA
34746	2016-10-02	1	1.0	25.633718	-100.100493	67266.0	JUÃREZ	SAN MIGUELITO 1ER SECT	COLONIA
34775	2016-11-06	1	2.0	25.620688	-100.161435	67280.0	JUÃREZ	MONTE KRISTAL 4TA SECC	COLONIA
35004	2016-09-18	1	1.0	25.7676376	-100.3797868	64105.0	MONTERREY	FOMERREY 114	UNIDAD HABITACIONAL
35009	2016-08-07	1	1.0	25.753001100000002	-100.3818284	64107.0	MONTERREY	SAN BERNABE FOMERREY 25	COLONIA
35068	2016-07-17	1	1.0	25.7824652	-100.3728235	64200.0	MONTERREY	CROC	UNIDAD HABITACIONAL
35125	2016-08-28	1	1.0	25.741072	-100.338076	64249.0	MONTERREY	TIERRA Y LIBERTAD SECT NORTE	COLONIA
35172	2016-10-09	1	1.0	25.692667	-100.3293	64299.0	MONTERREY	INDUSTRIAL	FRACCIONAMIENTO
35248	2016-10-30	1	1.0	25.693501	-100.33222099999999	64488.0	MONTERREY	10 DE MARZO	COLONIA
35285	2016-09-25	1	1.0	25.686142	-100.3091392	64570.0	MONTERREY	TREVIÃO	COLONIA
35369	2016-08-07	1	2.0	25.658882000000002	-100.33090200000001	64710.0	MONTERREY	PIO X	COLONIA
35369	2016-10-16	1	1.0	25.658967999999998	-100.330831	64710.0	MONTERREY	PIO X	COLONIA
35418	2016-11-27	1	1.0	25.630628	-100.28540600000001	64780.0	MONTERREY	MARTIRES DE TLATELOLCO	COLONIA
35724	2016-10-16	1	1.0	25.753953	-100.253559	66437.0	SAN NICOLÃS DE LOS GARZA	VICENTE GUERRERO (FOMERREY 46)	COLONIA
35834	2016-11-06	1	1.0	25.7471671	-100.27878759999999	66469.0	SAN NICOLÃS DE LOS GARZA	VILLA ESPERANZA	COLONIA
35980	2016-10-16	1	1.0	25.6799784	-100.417407	66215.0	SAN PEDRO GARZA GARCÃA	UNIDAD HAB SAN PEDRO	UNIDAD HABITACIONAL
35993	2016-07-24	1	1.0	25.6817365	-100.4111471	66219.0	SAN PEDRO GARZA GARCÃA	REVOLUCION 3ER SECT	COLONIA
36001	2016-10-23	1	1.0	25.66499	-100.377277	66220.0	SAN PEDRO GARZA GARCÃA	DEL VALLE	COLONIA
36430	2016-09-18	1	1.0	25.6953551	-100.46400240000001	66369.0	SANTA CATARINA	SAN GILBERTO (FOMERREY 137)	COLONIA
36438	2016-08-07	1	1.0	25.670264000000003	-100.442626	66376.0	SANTA CATARINA	EL LECHUGAL	COLONIA
