object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
34359	2011-01-23	1	2.0	25.679745	-100.250459	67140.0	GUADALUPE	GUERRA NORTE	COLONIA
34368	2011-03-06	1	1.0	25.672338	-100.259643	67140.0	GUADALUPE	POLANCO ORIENTE	COLONIA
34373	2011-01-09	1	2.0	25.665724	-100.270178	67140.0	GUADALUPE	VALLES DE CHAPULTEPEC	COLONIA
34375	2011-05-22	1	1.0	25.684139	-100.250999	67140.0	GUADALUPE	BENITO JUAREZ	COLONIA
34382	2011-05-22	1	1.0	25.664454	-100.26482	67147.0	GUADALUPE	CENTRAL DE ABASTOS	COLONIA
34391	2011-03-20	1	2.0	25.688244	-100.233325	67150.0	GUADALUPE	RES AZTECA	COLONIA
34395	2011-03-13	1	2.0	25.677772	-100.231533	67150.0	GUADALUPE	EL SABINO	COLONIA
34395	2011-05-08	1	1.0	25.6828	-100.230503	67150.0	GUADALUPE	EL SABINO	COLONIA
34395	2011-05-29	1	1.0	25.682762	-100.230589	67150.0	GUADALUPE	EL SABINO	COLONIA
34404	2011-06-19	1	1.0	25.683999	-100.221587	67160.0	GUADALUPE	RIBERAS DEL RIO	COLONIA
34407	2011-06-05	1	1.0	25.684736	-100.213406	67160.0	GUADALUPE	RIO	COLONIA
34454	2011-01-16	1	1.0	25.669766	-100.238142	67170.0	GUADALUPE	TOLTECA	COLONIA
34456	2011-03-13	1	2.0	25.660308	-100.23222	67170.0	GUADALUPE	15 DE MAYO	COLONIA
34461	2011-04-03	1	1.0	25.653152	-100.262883	67173.0	GUADALUPE	COUNTRY LA SILLA	COLONIA
34461	2011-05-15	1	2.0	25.647005	-100.26743	67173.0	GUADALUPE	COUNTRY LA SILLA	COLONIA
34507	2011-03-06	1	2.0	25.665395	-100.213852	67180.0	GUADALUPE	GUADALUPE VICTORIA	COLONIA
34507	2011-04-03	1	4.0	25.665124	-100.213852	67180.0	GUADALUPE	GUADALUPE VICTORIA	COLONIA
34507	2011-05-22	1	2.0	25.668418	-100.21549	67180.0	GUADALUPE	GUADALUPE VICTORIA	COLONIA
34507	2011-05-29	1	2.0	25.668418	-100.21549	67180.0	GUADALUPE	GUADALUPE VICTORIA	COLONIA
34565	2011-02-06	1	6.0	25.670087	-100.145818	67190.0	GUADALUPE	FRACC EVOLUCION	COLONIA
34590	2011-01-16	1	1.0	25.637774	-100.199744	67190.0	GUADALUPE	RINCON DE LA SIERRA	COLONIA
34600	2011-02-20	1	5.0	25.64555	-100.174456	67190.0	GUADALUPE	SIERRA MORENA	COLONIA
34603	2011-03-06	1	1.0	25.635626	-100.18552	67190.0	GUADALUPE	TIERRA PROPIA SECT 1	COLONIA
34607	2011-02-20	1	4.0	25.658916	-100.190935	67190.0	GUADALUPE	TRES CAMINOS PTE	COLONIA
34634	2011-02-27	1	1.0	25.656943	-100.173533	67193.0	GUADALUPE	CIUDAD CROC	COLONIA
34634	2011-05-15	1	3.0	25.656156	-100.17411	67193.0	GUADALUPE	CIUDAD CROC	COLONIA
34634	2011-05-22	1	3.0	25.655529	-100.17275	67193.0	GUADALUPE	CIUDAD CROC	COLONIA
34643	2011-01-23	1	4.0	25.662455	-100.170872	67195.0	GUADALUPE	MARIA TERESA	COLONIA
34648	2011-01-23	1	5.0	25.652538	-100.166044	67195.0	GUADALUPE	VALLE DEL SOL	COLONIA
34648	2011-02-13	1	1.0	25.660154	-100.167181	67195.0	GUADALUPE	VALLE DEL SOL	COLONIA
34654	2011-06-26	1	4.0	25.678303	-100.158373	67196.0	GUADALUPE	DOS RIOS	COLONIA
34681	2011-02-13	1	1.0	25.672164	-100.204968	67198.0	GUADALUPE	SAN SEBASTIAN	COLONIA
34683	2011-05-01	1	1.0	25.666207	-100.174198	67199.0	GUADALUPE	CERRO AZUL	COLONIA
34713	2011-03-13	1	1.0	25.647326	-100.094528	67250.0	JUÃREZ	BENITO JUAREZ CENTRO	COLONIA
34713	2011-05-08	1	5.0	25.647326	-100.094528	67250.0	JUÃREZ	BENITO JUAREZ CENTRO	COLONIA
34718	2011-05-29	1	1.0	25.658239	-100.082703	67254.0	JUÃREZ	REAL DE SAN JOSE	FRACCIONAMIENTO
34742	2011-05-01	1	4.0	25.633943	-100.087681	67262.0	JUÃREZ	COLINAS DE SAN JUAN	COLONIA
34748	2011-05-29	1	5.0	25.638233	-100.115127	67266.0	JUÃREZ	LA PAZ	COLONIA
34750	2011-02-20	1	3.0	25.640443	-100.093861	67266.0	JUÃREZ	EL MIRADOR	COLONIA
34768	2011-01-09	1	2.0	25.647368	-100.145445	67277.0	JUÃREZ	AMERICA UNIDA	COLONIA
34776	2011-01-09	1	2.0	25.626669	-100.16819	67280.0	JUÃREZ	RANCHO VIEJO	COLONIA
34955	2011-01-30	1	1.0	25.676167	-100.315304	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-02-20	2	2.0	25.668083	-100.311795	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-02-27	1	1.0	25.668277	-100.320282	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-03-27	1	1.0	25.681137	-100.305176	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-04-24	1	1.0	25.681137	-100.305176	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-05-08	1	8.0	25.66666	-100.304603	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-05-15	1	1.0	25.678037	-100.313307	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-05-29	2	5.0	25.6711	-100.33056	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-06-05	1	1.0	25.685363	-100.310165	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34956	2011-05-15	1	1.0	25.676689	-100.29685	64010.0	MONTERREY	OBRERA	COLONIA
34958	2011-01-30	1	1.0	25.668141	-100.301871	64019.0	MONTERREY	CONDOMINIOS CONSTITUCION	COLONIA
34961	2011-01-30	1	1.0	25.682762	-100.341825	64030.0	MONTERREY	LOMAS	COLONIA
34961	2011-06-26	1	2.0	25.68486	-100.33733	64030.0	MONTERREY	LOMAS	COLONIA
35000	2011-03-13	1	1.0	25.76032	-100.370235	64104.0	MONTERREY	FOMERREY 124	UNIDAD HABITACIONAL
35001	2011-03-27	1	1.0	25.751971	-100.365772	64104.0	MONTERREY	SAN BERNABE II FOMERREY 120	UNIDAD HABITACIONAL
35002	2011-05-29	1	7.0	25.773344	-100.380042	64105.0	MONTERREY	SAN BERNABE X FOMERREY 113	UNIDAD HABITACIONAL
35009	2011-02-13	1	2.0	25.75397	-100.376459	64107.0	MONTERREY	SAN BERNABE FOMERREY 25	COLONIA
35034	2011-06-12	1	1.0	25.736122	-100.359786	64148.0	MONTERREY	GENARO VAZQUEZ ROJAS	COLONIA
35036	2011-05-01	1	1.0	25.728719	-100.368798	64150.0	MONTERREY	SANTA CECILIA	COLONIA
35050	2011-02-13	1	1.0	25.727501	-100.348692	64166.0	MONTERREY	AZTLAN	UNIDAD HABITACIONAL
35050	2011-05-01	1	1.0	25.727888	-100.349464	64166.0	MONTERREY	AZTLAN	UNIDAD HABITACIONAL
35068	2011-01-23	1	1.0	25.774542	-100.374151	64200.0	MONTERREY	CROC	UNIDAD HABITACIONAL
35068	2011-02-20	1	1.0	25.773364	-100.366309	64200.0	MONTERREY	CROC	UNIDAD HABITACIONAL
35087	2011-04-17	1	3.0	25.757228	-100.362339	64217.0	MONTERREY	SAN BERNABE V	FRACCIONAMIENTO
35096	2011-01-09	1	1.0	25.774465	-100.361974	64219.0	MONTERREY	TIRO AL BLANCO	COLONIA
35102	2011-03-06	1	3.0	25.752618	-100.354335	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-03-27	1	3.0	25.746803	-100.354	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-05-15	1	1.0	25.746803	-100.354	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35121	2011-01-30	1	1.0	25.731792	-100.342534	64244.0	MONTERREY	TIERRA Y LIBERTAD SECTOR SUR	COLONIA
35123	2011-05-01	1	3.0	25.739021	-100.33704	64246.0	MONTERREY	TIERRA Y LIBERTAD SECT CENTRO	COLONIA
35123	2011-06-26	1	1.0	25.739085	-100.336255	64246.0	MONTERREY	TIERRA Y LIBERTAD SECT CENTRO	COLONIA
35143	2011-06-19	1	3.0	25.738519	-100.332298	64260.0	MONTERREY	TOPO CHICO	COLONIA
35162	2011-05-08	1	1.0	25.72348	-100.342255	64270.0	MONTERREY	SIMON BOLIVAR	COLONIA
35168	2011-02-27	1	1.0	25.705346	-100.326462	64280.0	MONTERREY	NIÃO ARTILLERO	FRACCIONAMIENTO
35178	2011-05-08	1	2.0	25.712422	-100.350173	64320.0	MONTERREY	MITRAS NORTE	COLONIA
35224	2011-06-19	1	1.0	25.714207	-100.370142	64370.0	MONTERREY	LOS ALTOS	COLONIA
35228	2011-05-22	1	1.0	25.70716	-100.362218	64380.0	MONTERREY	BUROCRATAS FEDERALES	COLONIA
35232	2011-04-03	1	1.0	25.706062	-100.328779	64400.0	MONTERREY	ESTRELLA	COLONIA
35237	2011-05-29	1	1.0	25.70146	-100.330346	64420.0	MONTERREY	GARZA NIETO	COLONIA
35240	2011-04-24	1	3.0	25.701653	-100.351428	64430.0	MONTERREY	URDIALES	COLONIA
35261	2011-05-15	1	1.0	25.701272	-100.300687	64520.0	MONTERREY	CEMENTOS	RESIDENCIAL
35264	2011-01-23	1	6.0	25.69709	-100.284855	64530.0	MONTERREY	MODERNA	COLONIA
35264	2011-02-20	1	2.0	25.704708	-100.279663	64530.0	MONTERREY	MODERNA	COLONIA
35264	2011-02-27	1	1.0	25.699855	-100.282323	64530.0	MONTERREY	MODERNA	COLONIA
35264	2011-05-15	1	1.0	25.705259	-100.278976	64530.0	MONTERREY	MODERNA	COLONIA
35266	2011-01-16	1	3.0	25.693436	-100.284126	64536.0	MONTERREY	JARDINES DE LA MODERNA	COLONIA
35267	2011-06-05	1	1.0	25.696381	-100.268428	64540.0	MONTERREY	SANTA FE	COLONIA
35274	2011-03-13	1	1.0	25.688447	-100.294318	64550.0	MONTERREY	MARTINEZ	COLONIA
35285	2011-01-09	1	1.0	25.686242	-100.30715	64570.0	MONTERREY	TREVIÃO	COLONIA
35286	2011-06-19	1	1.0	25.686447	-100.297876	64580.0	MONTERREY	TERMINAL	COLONIA
35305	2011-01-23	1	1.0	25.724456	-100.386865	64619.0	MONTERREY	CUMBRES 5TO SECT SECC A	COLONIA
35360	2011-01-16	2	4.0	25.649283	-100.297472	64700.0	MONTERREY	ROMA SUR	COLONIA
35362	2011-01-09	1	2.0	25.661875	-100.30494	64700.0	MONTERREY	NUEVO CROC INFONAVIT	COLONIA
35365	2011-05-15	1	2.0	25.664728	-100.341018	64710.0	MONTERREY	LOMA LARGA	COLONIA
35371	2011-05-08	1	1.0	25.672377	-100.359528	64710.0	MONTERREY	DEL CARMEN	COLONIA
35376	2011-01-16	1	5.0	25.65872	-100.317516	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2011-05-01	1	1.0	25.658478	-100.324594	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2011-05-29	2	6.0	25.661198	-100.324445	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2011-06-19	1	5.0	25.654553	-100.310783	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35377	2011-02-13	1	1.0	25.65379	-100.303631	64720.0	MONTERREY	ANCIRA	FRACCIONAMIENTO
35377	2011-05-15	1	1.0	25.653083	-100.304188	64720.0	MONTERREY	ANCIRA	FRACCIONAMIENTO
35378	2011-05-22	1	1.0	25.652765	-100.312731	64720.0	MONTERREY	BENITO JUAREZ (FOMERREY 96)	FRACCIONAMIENTO
35380	2011-06-19	2	2.0	25.642586	-100.312956	64730.0	MONTERREY	LA PEDRERA	COLONIA
35384	2011-01-09	1	1.0	25.649859	-100.308397	64730.0	MONTERREY	ARTURO B DE LA GARZA	COLONIA
35384	2011-02-27	1	1.0	25.650289	-100.309371	64730.0	MONTERREY	ARTURO B DE LA GARZA	COLONIA
35384	2011-06-26	1	3.0	25.647968	-100.307043	64730.0	MONTERREY	ARTURO B DE LA GARZA	COLONIA
35393	2011-02-13	1	3.0	25.642484	-100.299382	64750.0	MONTERREY	LUIS ECHEVERRIA	COLONIA
35395	2011-01-16	1	1.0	25.640211	-100.303459	64750.0	MONTERREY	ALTAMIRA	COLONIA
35409	2011-04-03	1	1.0	25.629455	-100.293943	64764.0	MONTERREY	LOS ROSALES	COLONIA
35412	2011-05-22	1	2.0	25.635662	-100.293724	64769.0	MONTERREY	BUROCRATAS MUNICIPALES	COLONIA
35418	2011-02-27	1	3.0	25.631273	-100.286787	64780.0	MONTERREY	MARTIRES DE TLATELOLCO	COLONIA
35420	2011-06-05	1	1.0	25.62926	-100.280581	64780.0	MONTERREY	SIERRA VENTANA	COLONIA
35424	2011-01-23	1	3.0	25.632124	-100.286077	64788.0	MONTERREY	REVOLUCION PROLETARIA	COLONIA
35436	2011-04-24	1	1.0	25.61862	-100.281315	64799.0	MONTERREY	TORRE BRISAS	COLONIA
35442	2011-05-08	1	1.0	25.666762	-100.286656	64800.0	MONTERREY	BUENOS AIRES	COLONIA
35443	2011-06-26	1	8.0	25.662919	-100.290112	64810.0	MONTERREY	FLORIDA	FRACCIONAMIENTO
35449	2011-05-08	1	4.0	25.665384	-100.295772	64810.0	MONTERREY	ESPAÃA	FRACCIONAMIENTO
35454	2011-05-15	1	1.0	25.663452	-100.281747	64820.0	MONTERREY	JARDIN ESPAÃOL	FRACCIONAMIENTO
35454	2011-06-19	1	1.0	25.667136	-100.284147	64820.0	MONTERREY	JARDIN ESPAÃOL	FRACCIONAMIENTO
35460	2011-05-22	1	1.0	25.655362	-100.277189	64830.0	MONTERREY	LADRILLERA	COLONIA
35478	2011-02-20	1	1.0	25.638296	-100.279534	64860.0	MONTERREY	CONTRY	COLONIA
35507	2011-04-24	1	2.0	25.604222	-100.270318	64960.0	MONTERREY	CIUDAD SATELITE	COLONIA
35532	2011-01-16	1	1.0	25.53824	-100.205204	64985.0	MONTERREY	LOS CRISTALES	COLONIA
35532	2011-02-20	1	2.0	25.538536	-100.206049	64985.0	MONTERREY	LOS CRISTALES	COLONIA
35532	2011-04-17	1	1.0	25.538536	-100.206049	64985.0	MONTERREY	LOS CRISTALES	COLONIA
35535	2011-03-13	1	2.0	25.548327	-100.226383	64986.0	MONTERREY	RANCHO LA BOLA	COLONIA
35545	2011-01-09	1	1.0	25.587607	-100.253858	64988.0	MONTERREY	JARDINES DE LA ESTANZUELA	UNIDAD HABITACIONAL
35545	2011-05-29	2	2.0	25.588112	-100.253798	64988.0	MONTERREY	JARDINES DE LA ESTANZUELA	UNIDAD HABITACIONAL
35549	2011-06-26	1	4.0	25.578756	-100.239043	64988.0	MONTERREY	NUEVA ESTANZUELA	UNIDAD HABITACIONAL
35557	2011-03-06	1	1.0	25.584756	-100.257014	64989.0	MONTERREY	LOMAS DE VALLE ALTO	COLONIA
35557	2011-04-10	1	1.0	25.58495	-100.256596	64989.0	MONTERREY	LOMAS DE VALLE ALTO	COLONIA
35557	2011-05-15	1	1.0	25.58528	-100.258699	64989.0	MONTERREY	LOMAS DE VALLE ALTO	COLONIA
35557	2011-06-05	1	6.0	25.585143	-100.256467	64989.0	MONTERREY	LOMAS DE VALLE ALTO	COLONIA
35572	2011-05-29	1	1.0	25.536866	-100.204926	64990.0	MONTERREY	LAS JARAS	COLONIA
35629	2011-01-16	1	2.0	25.963892	-100.294217	65500.0	SALINAS VICTORIA	SALINAS VICTORIA (CENTRO)	VILLA
35629	2011-05-29	1	1.0	25.963892	-100.294217	65500.0	SALINAS VICTORIA	SALINAS VICTORIA (CENTRO)	VILLA
35656	2011-01-16	1	1.0	25.765924	-100.286121	66414.0	SAN NICOLÃS DE LOS GARZA	RES ROBLE 4TO SECT	COLONIA
35694	2011-04-24	1	1.0	25.759258	-100.314857	66422.0	SAN NICOLÃS DE LOS GARZA	BALCONES DE ANAHUAC	FRACCIONAMIENTO
35696	2011-01-23	1	1.0	25.763547	-100.322385	66422.0	SAN NICOLÃS DE LOS GARZA	MIRADOR SAN NICOLAS	FRACCIONAMIENTO
35716	2011-02-13	1	1.0	25.75	-100.283333	66430.0	SAN NICOLÃS DE LOS GARZA	BET-EL	COLONIA
35724	2011-03-06	1	2.0	25.756706	-100.259986	66437.0	SAN NICOLÃS DE LOS GARZA	VICENTE GUERRERO (FOMERREY 46)	COLONIA
35776	2011-02-27	1	1.0	25.730787	-100.291464	66450.0	SAN NICOLÃS DE LOS GARZA	CUAUHTEMOC SECT 2	COLONIA
35781	2011-03-27	1	1.0	25.752581	-100.298154	66450.0	SAN NICOLÃS DE LOS GARZA	PERIFERICO NORTE	COLONIA
35788	2011-05-08	1	14.0	25.728941	-100.309689	66455.0	SAN NICOLÃS DE LOS GARZA	CIUDAD UNIVERSITARIA	COLONIA
35792	2011-05-08	1	2.0	25.745361	-100.31142	66457.0	SAN NICOLÃS DE LOS GARZA	RESIDENCIAL ANAHUAC	COLONIA
