object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
34802	2017-11-26	1	1.0	25.618662	-100.13955	67289.0	JUÃREZ	MONTE KRISTAL	COLONIA
34955	2017-11-12	1	1.0	25.6864068	-100.3200105	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2017-11-26	1	2.0	25.6827322	-100.3028286	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34982	2017-09-24	1	1.0	25.7858716	-100.3848772	64102.0	MONTERREY	BARRIO TOPO CHICO	COLONIA
34984	2017-09-17	1	1.0	25.768176	-100.3911197	64102.0	MONTERREY	GIRASOL	COLONIA
35074	2017-10-08	1	1.0	25.7691108	-100.3656988	64206.0	MONTERREY	EL PORVENIR	COLONIA
35091	2017-11-26	1	1.0	25.7656949	-100.3605815	64218.0	MONTERREY	AMPL MUNICIPAL	COLONIA
35092	2017-11-05	1	2.0	25.7675799	-100.36036829999999	64218.0	MONTERREY	BENITO JUAREZ I	COLONIA
35121	2017-11-26	1	1.0	25.7329623	-100.34148950000001	64244.0	MONTERREY	TIERRA Y LIBERTAD SECTOR SUR	COLONIA
35125	2017-10-08	1	1.0	25.741030399999996	-100.33713490000001	64249.0	MONTERREY	TIERRA Y LIBERTAD SECT NORTE	COLONIA
35131	2017-11-05	1	1.0	25.7329465	-100.3341877	64250.0	MONTERREY	PABLO GONZALEZ	COLONIA
35140	2017-11-19	1	1.0	25.7229436	-100.32292209999999	64260.0	MONTERREY	LUIS ECHEVERRIA (FOMERREY 75)	COLONIA
35162	2017-10-15	1	1.0	25.724657999999998	-100.343829	64270.0	MONTERREY	SIMON BOLIVAR	COLONIA
35169	2017-09-17	1	1.0	25.708299399999998	-100.3185625	64290.0	MONTERREY	HIDALGO	COLONIA
35246	2017-10-22	1	1.0	25.6907133	-100.3168703	64470.0	MONTERREY	OBRERISTA	COLONIA
35246	2017-10-29	1	1.0	25.6916807	-100.3148255	64470.0	MONTERREY	OBRERISTA	COLONIA
35277	2017-12-03	1	4.0	25.6902481	-100.288366	64550.0	MONTERREY	TAMPICO	COLONIA
35362	2017-10-29	1	1.0	25.6535872	-100.3067387	64700.0	MONTERREY	NUEVO CROC INFONAVIT	COLONIA
35376	2017-07-16	1	1.0	25.661170000000002	-100.31325340000001	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2017-10-15	1	1.0	25.65663	-100.324485	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2017-12-10	1	1.0	25.659446399999997	-100.3085214	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35405	2017-12-17	1	1.0	25.6331194	-100.29791740000002	64760.0	MONTERREY	15 DE SEPTIEMBRE	COLONIA
35856	2017-09-24	1	2.0	25.7135796	-100.2315609	66473.0	SAN NICOLÃS DE LOS GARZA	PARQUE LA TALAVERNA	RESIDENCIAL
35875	2017-09-24	1	1.0	25.719692000000002	-100.218417	66477.0	SAN NICOLÃS DE LOS GARZA	LA FE	FRACCIONAMIENTO
36026	2017-10-29	1	1.0	25.668217300000002	-100.40573990000001	66230.0	SAN PEDRO GARZA GARCÃA	RINCON COLONIAL	COLONIA
36277	2017-11-26	1	1.0	25.6773941	-100.4217046	66149.0	SANTA CATARINA	ESTACION LEONA	COLONIA
36295	2017-11-12	1	1.0	25.667575399999997	-100.4243229	66188.0	SANTA CATARINA	SOCIEDAD COOPERATIVA FRATERNIDAD	COLONIA
36310	2017-11-12	1	1.0	25.674225	-100.4776922	66257.0	SANTA CATARINA	HDA SANTA CATARINA (FOMERREY 29)	COLONIA
36329	2017-11-05	1	1.0	25.65715710000001	-100.449628	66354.0	SANTA CATARINA	JOSE MARIA MORELOS	UNIDAD HABITACIONAL
36329	2017-11-12	1	1.0	25.6578287	-100.4496243	66354.0	SANTA CATARINA	JOSE MARIA MORELOS	UNIDAD HABITACIONAL
36336	2017-08-06	1	1.0	25.660951999999998	-100.451949	66354.0	SANTA CATARINA	BOSQUES DE LA HUASTECA	UNIDAD HABITACIONAL
36393	2017-11-12	1	1.0	25.6851708	-100.4665153	66362.0	SANTA CATARINA	EL MOLINO	COLONIA
36404	2017-10-01	1	1.0	25.6849664	-100.4432238	66365.0	SANTA CATARINA	CONJUNTO HAB MARTIRES DE CANANEA	COLONIA
36452	2017-11-12	1	1.0	25.508172000000002	-100.191861	67300.0	SANTIAGO	FRACC EL FAISAN	CONGREGACION
