object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
34131	2015-03-29	1	1.0	25.797334	-100.315398	66057.0	GENERAL ESCOBEDO	INFONAVIT MONTERREAL	COLONIA
34362	2015-03-22	2	2.0	25.663708	-100.257257	67140.0	GUADALUPE	JARDINES DE LA PASTORA	COLONIA
34391	2015-03-15	1	1.0	25.687303	-100.23407809999999	67150.0	GUADALUPE	RES AZTECA	COLONIA
34587	2015-04-12	1	1.0	25.671941600000004	-100.1402169	67190.0	GUADALUPE	PUERTA DEL SOL	COLONIA
34587	2015-05-10	1	1.0	25.671941600000004	-100.14021690000001	67190.0	GUADALUPE	PUERTA DEL SOL	COLONIA
34724	2015-02-08	1	1.0	25.645606	-100.162853	67257.0	JUÃREZ	FRACC MONTE VERDE	COLONIA
34724	2015-05-03	1	1.0	25.645606	-100.162853	67257.0	JUÃREZ	FRACC MONTE VERDE	COLONIA
34737	2015-02-01	2	2.0	25.664161	-100.138452	67257.0	JUÃREZ	COAHUILA	COLONIA
34741	2015-05-10	1	1.0	25.6516471	-100.1059194	67260.0	JUÃREZ	20 DE SEPTIEMBRE	FRACCIONAMIENTO
34750	2015-03-15	1	1.0	25.633062	-100.097347	67266.0	JUÃREZ	EL MIRADOR	COLONIA
34763	2015-05-03	2	2.0	25.636347	-100.12727	67275.0	JUÃREZ	HECTOR CABALLERO ESCAMILLA	FRACCIONAMIENTO
34956	2015-02-22	2	2.0	25.6768776	-100.2900361	64010.0	MONTERREY	OBRERA	COLONIA
34969	2015-03-22	2	2.0	25.675570999999998	-100.332562	64060.0	MONTERREY	NUEVO OBISPADO	COLONIA
35008	2015-04-19	2	4.0	25.765005	-100.38114300000001	64106.0	MONTERREY	FOMERREY 116	COLONIA
35030	2015-04-12	1	3.0	25.739612	-100.349349	64140.0	MONTERREY	VALLE DE SANTA LUCIA	UNIDAD HABITACIONAL
35030	2015-06-07	1	3.0	25.739612	-100.349349	64140.0	MONTERREY	VALLE DE SANTA LUCIA	UNIDAD HABITACIONAL
35062	2015-02-08	2	2.0	25.72391	-100.345313	64180.0	MONTERREY	VALLE MORELOS	FRACCIONAMIENTO
35064	2015-01-11	1	1.0	25.72135771	-100.35332159999999	64180.0	MONTERREY	MORELOS	FRACCIONAMIENTO
35064	2015-06-07	1	1.0	25.72135771	-100.3533216	64180.0	MONTERREY	MORELOS	FRACCIONAMIENTO
35078	2015-01-11	1	1.0	25.788145	-100.380235	64209.0	MONTERREY	FRACC RIVERAS DEL BOSQUE	FRACCIONAMIENTO
35078	2015-04-05	1	1.0	25.788145	-100.380235	64209.0	MONTERREY	FRACC RIVERAS DEL BOSQUE	FRACCIONAMIENTO
35172	2015-05-10	1	1.0	25.690509	-100.319564	64299.0	MONTERREY	INDUSTRIAL	FRACCIONAMIENTO
35234	2015-02-22	2	2.0	25.6980518	-100.32519640000001	64410.0	MONTERREY	BELLAVISTA	COLONIA
35248	2015-03-08	1	1.0	25.6920483	-100.3322478	64488.0	MONTERREY	10 DE MARZO	COLONIA
35273	2015-06-21	2	4.0	25.6869585	-100.2803447	64550.0	MONTERREY	FABRILES	COLONIA
35282	2015-05-10	1	1.0	25.6913472	-100.2803447	64560.0	MONTERREY	NUEVA MADERO	COLONIA
35376	2015-03-15	2	2.0	25.6587204	-100.3175155	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2015-05-03	2	2.0	25.656503	-100.324078	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35400	2015-03-01	2	6.0	25.63005	-100.30644000000001	64754.0	MONTERREY	JARDIN DE LAS TORRES	COLONIA
35424	2015-02-15	1	1.0	25.63207460000001	-100.2860881	64788.0	MONTERREY	REVOLUCION PROLETARIA	COLONIA
35424	2015-03-08	1	1.0	25.63207460000001	-100.2860881	64788.0	MONTERREY	REVOLUCION PROLETARIA	COLONIA
35449	2015-01-11	1	1.0	25.663949	-100.291416	64810.0	MONTERREY	ESPAÃA	FRACCIONAMIENTO
35449	2015-04-05	1	1.0	25.663949	-100.291416	64810.0	MONTERREY	ESPAÃA	FRACCIONAMIENTO
35483	2015-05-03	2	2.0	25.621569	-100.264578	64878.0	MONTERREY	EJIDAL LOS REMATES	COLONIA
35548	2015-05-10	1	1.0	25.5847733	-100.2354798	64988.0	MONTERREY	NOGALES DE LA SIERRA	UNIDAD HABITACIONAL
35937	2015-04-26	2	2.0	25.716155999999998	-100.262039	66490.0	SAN NICOLÃS DE LOS GARZA	CONSTITUYENTES DE QUERETARO SECT 2	UNIDAD HABITACIONAL
35973	2015-04-12	1	1.0	25.688608	-100.41676	66210.0	SAN PEDRO GARZA GARCÃA	AMPL SAN PEDRO 400	COLONIA
36241	2015-03-01	2	2.0	25.674072	-100.430211	66100.0	SANTA CATARINA	LA FAMA	COLONIA
36257	2015-05-03	2	2.0	25.680683	-100.437793	66120.0	SANTA CATARINA	LOS PORTALES II	COLONIA
36276	2015-04-19	1	1.0	25.679533	-100.419078	66149.0	SANTA CATARINA	TRABAJADORES	COLONIA
36307	2015-01-18	1	2.0	25.659153	-100.43454399999999	66198.0	SANTA CATARINA	LA FORTALEZA	COLONIA
36310	2015-01-11	1	1.0	25.675784	-100.475788	66257.0	SANTA CATARINA	HDA SANTA CATARINA (FOMERREY 29)	COLONIA
36319	2015-03-15	2	2.0	25.6685405	-100.4615679	66350.0	SANTA CATARINA	SANCA	COLONIA
36319	2015-05-31	4	4.0	25.6685405	-100.4615679	66350.0	SANTA CATARINA	SANCA	COLONIA
36319	2015-06-14	2	2.0	25.6685405	-100.4615679	66350.0	SANTA CATARINA	SANCA	COLONIA
36417	2015-01-25	2	2.0	25.694891000000002	-100.497941	66367.0	SANTA CATARINA	PUERTA DE LAS MITRAS	COLONIA
36430	2015-02-01	2	4.0	25.702108	-100.458968	66369.0	SANTA CATARINA	SAN GILBERTO (FOMERREY 137)	COLONIA
