object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
0	2013-01-06	1	1.0	25.72665	-100.501213				
0	2013-02-10	1	1.0	25.794173	-100.171108				
0	2013-02-24	2	3.0	25.748492	-100.429716				
0	2013-03-10	1	1.0	25.779566	-100.575371				
0	2013-03-17	1	1.0	25.886987	-100.02923				
0	2013-03-24	1	1.0	25.608868	-99.991379				
0	2013-03-31	1	1.0	25.774504	-100.090642				
0	2013-04-07	1	1.0	25.831415	-100.091629				
0	2013-04-14	1	6.0	25.634717	-100.080128				
0	2013-05-05	3	3.0	25.921228	-100.247884				
0	2013-05-19	1	2.0	25.503404	-99.788132				
0	2013-05-26	1	1.0	25.808855	-100.447054				
0	2013-06-02	1	4.0	25.851809	-99.976959				
0	2013-06-16	1	1.0	25.674175	-100.086737				
0	2013-06-23	1	2.0	25.915747	-100.686092				
0	2013-06-30	1	2.0	25.881079	-100.266981				
33597	2013-04-28	1	1.0	25.762639	-100.207071	66600.0	APODACA	PARQUE INDUSTRIAL QUADRUM	COLONIA
33613	2013-03-03	1	2.0	25.809265	-100.211599	66605.0	APODACA	TERESITA	COLONIA
33703	2013-02-24	1	1.0	25.770098	-100.237284	66630.0	APODACA	HACIENDA LOS NOGALES	COLONIA
33714	2013-05-26	1	1.0	25.762349	-100.232627	66632.0	APODACA	HACIENDA DEL MEZQUITAL	COLONIA
33724	2013-02-17	1	1.0	25.736132	-100.188704	66633.0	APODACA	NORIA NORTE	COLONIA
33727	2013-01-13	1	1.0	25.7663437	-100.1815316	66633.0	APODACA	PARQUE INDUSTRIAL APODACA ASTEC	COLONIA
33727	2013-02-10	1	1.0	25.7663437	-100.1815316	66633.0	APODACA	PARQUE INDUSTRIAL APODACA ASTEC	COLONIA
33727	2013-06-30	1	1.0	25.7663437	-100.1815316	66633.0	APODACA	PARQUE INDUSTRIAL APODACA ASTEC	COLONIA
33730	2013-02-10	1	1.0	25.739601	-100.205956	66633.0	APODACA	PARQUE INDUSTRIAL LA ALIANZA	COLONIA
