object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
0	2012-01-15	1	1.0	25.60871400000001	-99.997559				
0	2012-01-29	1	1.0	25.590756	-100.122528				
0	2012-02-05	1	1.0	25.700938	-99.992065				
0	2012-02-12	2	4.0	25.624657	-100.103248				
0	2012-02-19	1	1.0	25.561717	-100.017848				
0	2012-02-26	4	47.0	25.61699500000001	-100.107336				
0	2012-03-04	1	3.0	25.597568	-100.117722				
0	2012-03-11	1	2.0	25.590136	-100.449028				
0	2012-03-18	2	7.0	25.559129	-99.997516				
0	2012-03-25	4	7.0	25.532064	-100.085449				
0	2012-04-08	1	1.0	25.691657	-100.509796				
0	2012-05-06	1	1.0	25.938905	-100.629959				
0	2012-05-20	2	51.0	25.541202	-100.119095				
0	2012-05-27	1	2.0	25.344491	-100.083904				
0	2012-06-10	2	2.0	25.800237	-100.416357				
0	2012-06-17	1	1.0	25.800237	-100.416357				
33600	2012-01-29	1	1.0	25.781562	-100.187597	66600.0	APODACA	APODACA CENTRO	COLONIA
33600	2012-05-06	1	1.0	25.781562	-100.187597	66600.0	APODACA	APODACA CENTRO	COLONIA
33601	2012-04-22	1	1.0	25.7807	-100.173044	66600.0	APODACA	FUTURO APODACA	COLONIA
33623	2012-01-15	1	2.0	25.82679	-100.232627	66610.0	APODACA	SANTA ROSA	COLONIA
33626	2012-03-18	1	1.0	25.783971	-100.225096	66610.0	APODACA	EBANOS 12VO SECC	COLONIA
33635	2012-02-05	1	1.0	25.801224	-100.264235	66612.0	APODACA	FRACC METROPLEX 2DO SECT	COLONIA
33647	2012-01-29	1	1.0	25.785365	-100.267325	66612.0	APODACA	FRACC VALLE DE LAS PALMAS 2DO SECT	COLONIA
33650	2012-02-19	1	1.0	25.801126	-100.242496	66612.0	APODACA	FRACC VALLE DE SAN ANDRES 3ER SECT	COLONIA
33651	2012-01-22	1	1.0	25.800211	-100.245089	66612.0	APODACA	FRACC VALLE DE SAN ANDRES 4TO SECT	COLONIA
33689	2012-01-15	1	2.0	25.816008	-100.244591	66613.0	APODACA	FRACC COSMOPOLIS	COLONIA
33711	2012-02-19	1	1.0	25.74875	-100.228822	66632.0	APODACA	VALLE DEL MEZQUITAL	COLONIA
33712	2012-02-19	1	1.0	25.754138	-100.237009	66632.0	APODACA	BALCONES DEL MEZQUITAL	COLONIA
33721	2012-04-15	1	1.0	25.767084	-100.195616	66633.0	APODACA	KALOS	COLONIA
33722	2012-03-25	1	6.0	25.73469200000001	-100.203509	66633.0	APODACA	LA ENCARNACION	COLONIA
33763	2012-03-04	1	5.0	25.766284	-100.25361	66635.0	APODACA	FRACC ENRAMADA 6TO SECT	COLONIA
33771	2012-05-06	1	1.0	25.771344	-100.265331	66635.0	APODACA	HACIENDA LAS PALMAS	COLONIA
33772	2012-03-25	1	1.0	25.777866	-100.267389	66635.0	APODACA	HACIENDA LAS PALMAS 2DO SECT	COLONIA
33805	2012-03-11	1	1.0	25.770045	-100.248984	66636.0	APODACA	LOS FRESNOS NORTE	COLONIA
33815	2012-05-27	1	1.0	25.753826	-100.197973	66637.0	APODACA	PARQUE INDUSTRIAL MILIMEX	PARQUE INDUSTRIAL
33820	2012-04-08	1	1.0	25.747294	-100.161281	66640.0	APODACA	HUINALA	FRACCIONAMIENTO
33834	2012-03-25	1	2.0	25.756764	-100.188231	66645.0	APODACA	PARQUE INDUSTRIAL IMSA	COLONIA
33835	2012-01-15	1	1.0	25.748698	-100.172427	66645.0	APODACA	FRACC JARDINES DEL VIRREY	COLONIA
33836	2012-03-11	1	1.0	25.745093	-100.181693	66645.0	APODACA	PADILLA	COLONIA
33840	2012-02-19	1	2.0	25.762257	-100.166824	66646.0	APODACA	PUEBLO NUEVO	COLONIA
33840	2012-04-08	1	1.0	25.762257	-100.166824	66646.0	APODACA	PUEBLO NUEVO	COLONIA
33849	2012-03-25	1	1.0	25.752966	-100.156652	66646.0	APODACA	FRACC PORTAL DE HUINALA	COLONIA
