object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
0	2016-01-10	2	2.0	25.751832999999998	-100.11290699999999				
0	2016-01-31	2	2.0	25.799538000000002	-100.137636				
0	2016-02-21	1	1.0	25.95808	-100.317536				
0	2016-02-28	1	1.0	25.7763931	-100.4379101				
0	2016-03-20	1	2.0	25.686632	-100.087952				
0	2016-04-10	1	1.0	25.911609	-100.678288				
0	2016-04-24	1	1.0	25.903956	-100.077697				
0	2016-05-01	2	4.0	25.810338	-100.428969				
0	2016-05-22	1	1.0	25.7895586	-100.4153744				
33631	2016-05-15	1	1.0	25.797337	-100.238612	66612.0	APODACA	FRACC EBANOS NORTE 3ER SECT	COLONIA
33654	2016-03-13	1	2.0	25.7846954	-100.24885859999999	66612.0	APODACA	HACIENDA SANTA ISABEL	COLONIA
33864	2016-04-24	1	9.0	25.72106	-100.163505	66647.0	APODACA	CAMPESTRE HUINALA	COLONIA
33929	2016-01-17	1	1.0	25.581625	-100.01764200000001	67485.0	CADEREYTA JIMÃNEZ	EMILIANO ZAPATA 2DO SECT	COLONIA
33937	2016-01-03	1	1.0	25.563195999999998	-100.024872	67485.0	CADEREYTA JIMÃNEZ	NUEVA MADERO	COLONIA
33965	2016-01-24	1	1.0	25.958787	-100.168639	65550.0	CIÃNEGA DE FLORES	CIENEGA DE FLORES CENTRO	COLONIA
34014	2016-03-27	1	1.0	25.785253	-100.602633	66005.0	GARCÃA	FRAY JUAN ANTONIO DE SOBREVILLA	COLONIA
34029	2016-06-12	1	1.0	25.810101	-100.59190600000001	66008.0	GARCÃA	LA CRUZ	COLONIA
34161	2016-02-21	1	1.0	25.8042312	-100.35257709999999	66062.0	GENERAL ESCOBEDO	PARQUE INDUSTRIAL ESCOBEDO II	COLONIA
34162	2016-02-14	1	1.0	25.8148675	-100.35167109999999	66062.0	GENERAL ESCOBEDO	PASO DE CUCHARAS (PROGRESO)	COLONIA
34409	2016-05-08	1	1.0	25.6866393	-100.2239684	67160.0	GUADALUPE	UNION	COLONIA
34565	2016-03-06	1	1.0	25.6693835	-100.1420597	67190.0	GUADALUPE	FRACC EVOLUCION	COLONIA
34565	2016-04-24	1	2.0	25.6687872	-100.143439	67190.0	GUADALUPE	FRACC EVOLUCION	COLONIA
34718	2016-01-31	1	2.0	25.652807	-100.07788599999999	67254.0	JUÃREZ	REAL DE SAN JOSE	FRACCIONAMIENTO
34955	2016-01-17	1	1.0	25.685889899999996	-100.3198165	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2016-01-24	1	1.0	25.685623899999996	-100.31408540000001	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
35009	2016-01-24	1	1.0	25.75480880000001	-100.374865	64107.0	MONTERREY	SAN BERNABE FOMERREY 25	COLONIA
35131	2016-03-27	1	1.0	25.7307782	-100.33629140000001	64250.0	MONTERREY	PABLO GONZALEZ	COLONIA
35136	2016-01-10	1	1.0	25.740914	-100.345029	64258.0	MONTERREY	CARMEN SERDAN	COLONIA
35145	2016-01-24	1	1.0	25.7242041	-100.3294442	64260.0	MONTERREY	CONSTITUYENTES DEL 57	COLONIA
35250	2016-02-21	1	1.0	25.686617000000002	-100.316063	64490.0	MONTERREY	SARABIA	COLONIA
35253	2016-02-07	1	1.0	25.7059115	-100.2726222	64510.0	MONTERREY	FRACC COYOACAN	COLONIA
35324	2016-04-10	1	2.0	25.68337510000001	-100.3739449	64634.0	MONTERREY	SAN JERONIMO 4TO SECT	COLONIA
35376	2016-01-10	1	1.0	25.663069399999998	-100.3199932	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2016-01-17	1	1.0	25.6579421	-100.32097900000001	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35557	2016-03-27	1	1.0	25.587587	-100.2585265	64989.0	MONTERREY	LOMAS DE VALLE ALTO	COLONIA
35629	2016-02-07	1	1.0	25.959977300000002	-100.292949	65500.0	SALINAS VICTORIA	SALINAS VICTORIA (CENTRO)	VILLA
