object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
35111	2014-11-23	1	1.0	25.750069	-100.344342	64235.0	MONTERREY	LAS PEDRERAS FOMERREY 106	COLONIA
35131	2014-12-07	1	1.0	25.729782	-100.333371	64250.0	MONTERREY	PABLO GONZALEZ	COLONIA
35172	2014-07-27	1	1.0	25.690941	-100.319799	64299.0	MONTERREY	INDUSTRIAL	FRACCIONAMIENTO
35239	2014-08-31	1	1.0	25.699488	-100.327556	64429.0	MONTERREY	HERIBERTO JARA FOMERREY 74	COLONIA
35286	2014-11-23	1	1.0	25.690187	-100.301887	64580.0	MONTERREY	TERMINAL	COLONIA
35291	2014-10-12	1	1.0	25.6834	-100.264707	64590.0	MONTERREY	JARDINES DE CHURUBUSCO	COLONIA
35297	2014-07-27	1	1.0	25.7022421	-100.365177	64610.0	MONTERREY	CUMBRES 1ER SECT SECC A	COLONIA
35376	2014-10-05	1	1.0	25.659641	-100.320735	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35376	2014-12-07	1	1.0	25.65584	-100.320475	64720.0	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO
35381	2014-10-05	1	1.0	25.648993	-100.31275	64730.0	MONTERREY	TANQUE DE GUADALUPE	COLONIA
35418	2014-08-03	1	1.0	25.6313762	-100.2854702	64780.0	MONTERREY	MARTIRES DE TLATELOLCO	COLONIA
35489	2014-12-28	1	1.0	25.60149	-100.260363	64890.0	MONTERREY	LAGOS DEL BOSQUE	COLONIA
35534	2014-12-07	1	2.0	25.550185	-100.224323	64986.0	MONTERREY	EL URO	COLONIA
35546	2014-10-26	1	1.0	25.587408	-100.246671	64988.0	MONTERREY	LA ESTANZUELA FOMERREY 45	UNIDAD HABITACIONAL
35588	2014-07-27	1	1.0	25.785169	-100.050645	66650.0	PESQUERÃA	PESQUERIA	VILLA
35588	2014-11-16	1	1.0	25.785	-100.051111	66650.0	PESQUERÃA	PESQUERIA	VILLA
35638	2014-10-12	1	2.0	25.756049	-100.296561	66400.0	SAN NICOLÃS DE LOS GARZA	CENTRO DE SAN NICOLAS DE LOS GARZA	COLONIA
35638	2014-11-09	1	1.0	25.756049	-100.296561	66400.0	SAN NICOLÃS DE LOS GARZA	CENTRO DE SAN NICOLAS DE LOS GARZA	COLONIA
35707	2014-12-28	1	3.0	25.766735	-100.293159	66428.0	SAN NICOLÃS DE LOS GARZA	CASA BELLA	COLONIA
35978	2014-07-06	1	2.0	25.678701	-100.413312	66214.0	SAN PEDRO GARZA GARCÃA	EL OBISPO 2	COLONIA
36248	2014-11-30	1	2.0	25.681543	-100.419846	66116.0	SANTA CATARINA	LA FAMA 2 PROVILEON	COLONIA
36313	2014-09-07	1	1.0	25.671333	-100.468104	66350.0	SANTA CATARINA	IXTLERA	COLONIA
36319	2014-11-09	1	1.0	25.6685405	-100.4615679	66350.0	SANTA CATARINA	SANCA	COLONIA
36402	2014-08-31	1	1.0	25.69077	-100.434648	66365.0	SANTA CATARINA	PRADOS DEL SOL	COLONIA
36420	2014-10-12	1	2.0	25.688582	-100.476429	66367.0	SANTA CATARINA	UNIDAD NACIONAL II	COLONIA
36422	2014-12-07	1	1.0	25.689675	-100.467503	66367.0	SANTA CATARINA	EL FRUTAL	COLONIA
36431	2014-11-09	1	1.0	25.703464	-100.4586236	66369.0	SANTA CATARINA	FRACC LAS SOMBRILLAS	COLONIA
36471	2014-08-31	1	1.0	25.423935	-100.1436	67312.0	SANTIAGO	SAN FRANCISCO	COLONIA
