object_id	postal_code	mun_name	neighborhood_name	neighborhood_type	area	with_event	x_centroid	y_centroid
34157	66061	GENERAL ESCOBEDO	FRACC PEDREGAL DE ESCOBEDO	FRACCIONAMIENTO	3.97570102085e-06	False	-100.359	25.808
34158	66061	GENERAL ESCOBEDO	JARDINES DE SAN MARTIN	FRACCIONAMIENTO	2.00862497226e-05	False	-100.37	25.807
34159	66061	GENERAL ESCOBEDO	PEDREGAL DEL TOPO	FRACCIONAMIENTO	5.9362749775e-05	False	-100.363	25.807
34160	66062	GENERAL ESCOBEDO	PARQUE INDUSTRIAL ESCOBEDO	COLONIA	6.5398599523e-05	False	-100.35	25.81
34161	66062	GENERAL ESCOBEDO	PARQUE INDUSTRIAL ESCOBEDO II	COLONIA	0.000141217499622	False	-100.352	25.802
34162	66062	GENERAL ESCOBEDO	PASO DE CUCHARAS (PROGRESO)	COLONIA	9.31946010243e-05	False	-100.355	25.814
34163	66062	GENERAL ESCOBEDO	VILLA DEL SOL	COLONIA	0.000156746799051	False	-100.344	25.795
34164	66062	GENERAL ESCOBEDO	ESCOBEDO	COLONIA	0.000263841156543	True	-100.323	25.818
34165	66062	GENERAL ESCOBEDO	GLORIA MENDIOLA	COLONIA	0.000175237400601	False	-100.378	25.809
34166	66062	GENERAL ESCOBEDO	LA ISLA (U DE P)	COLONIA	1.44712005954e-05	False	-100.373	25.808
34167	66063	GENERAL ESCOBEDO	SAN ISIDRO	COLONIA	8.71310046483e-06	False	-100.374	25.804
34168	66063	GENERAL ESCOBEDO	19 DE JULIO	COLONIA	2.36920096193e-06	False	-100.376	25.803
34169	66063	GENERAL ESCOBEDO	5 DE MAYO	COLONIA	3.10769965097e-06	False	-100.374	25.802
34170	66063	GENERAL ESCOBEDO	BALCONES DEL RIO	COLONIA	2.63614992068e-06	False	-100.376	25.805
34171	66064	GENERAL ESCOBEDO	FRACC NUEVA ESPERANZA	COLONIA	4.88711492696e-05	False	-100.392	25.798
34172	66064	GENERAL ESCOBEDO	FRACC PORTAL DEL FRAILE	COLONIA	1.84180502188e-05	False	-100.412	25.8
34173	66064	GENERAL ESCOBEDO	FRACC VILLA DE SAN MARTIN	COLONIA	1.58687992838e-05	False	-100.42	25.794
34174	66064	GENERAL ESCOBEDO	LA CONCORDIA	COLONIA	1.86892991065e-05	True	-100.392	25.803
34175	66064	GENERAL ESCOBEDO	LA UNIDAD	COLONIA	0.000170471900194	False	-100.411	25.794
34176	66064	GENERAL ESCOBEDO	LAS FLORES	COLONIA	5.28625035007e-06	False	-100.396	25.803
34177	66064	GENERAL ESCOBEDO	NUEVA ESCOBEDO	COLONIA	3.22678497908e-05	False	-100.378	25.799
34178	66064	GENERAL ESCOBEDO	REAL SAN MARTIN	COLONIA	1.55115492316e-05	False	-100.423	25.794
34179	66064	GENERAL ESCOBEDO	SAN MARTIN (RANCHO)	COLONIA	3.51823288034e-05	False	-100.382	25.799
34180	66064	GENERAL ESCOBEDO	SANTA MARTHA	COLONIA	2.85952194987e-05	False	-100.387	25.802
34181	66064	GENERAL ESCOBEDO	LOS NARANJOS	COLONIA	0.000246894995808	False	-100.391	25.848
34182	66064	GENERAL ESCOBEDO	18 DE OCTUBRE	COLONIA	6.63525478439e-05	True	-100.398	25.797
34183	66064	GENERAL ESCOBEDO	AMPL NUEVO ESCOBEDO	COLONIA	1.52535018267e-06	False	-100.38	25.802
34184	66064	GENERAL ESCOBEDO	FRACC GENERAL ESCOBEDO	COLONIA	0.000138820101936	False	-100.4	25.805
34185	66065	GENERAL ESCOBEDO	EULALIO VILLARREAL AYALA	COLONIA	1.18071489287e-05	False	-100.371	25.803
34186	66065	GENERAL ESCOBEDO	LA ILUSION	COLONIA	1.3358494863e-06	False	-100.375	25.794
34187	66065	GENERAL ESCOBEDO	LADERAS DEL TOPO CHICO	COLONIA	3.80159978436e-05	False	-100.37	25.796
34188	66065	GENERAL ESCOBEDO	SANTA LUCIA	COLONIA	2.482489961e-05	False	-100.368	25.802
34189	66065	GENERAL ESCOBEDO	AMPL COLINAS DEL TOPO CHICO	COLONIA	4.41450058588e-06	False	-100.374	25.796
34190	66065	GENERAL ESCOBEDO	AMPL EULALIO VILLARREAL AYALA	COLONIA	6.25640093399e-06	False	-100.372	25.801
34191	66065	GENERAL ESCOBEDO	COLINAS DEL TOPO CHICO	COLONIA	1.26651007117e-05	False	-100.375	25.798
34192	66067	GENERAL ESCOBEDO	FRACC ARBOLEDAS DE ESCOBEDO	COLONIA	1.15811655332e-05	False	-100.263	25.806
34193	66070	GENERAL ESCOBEDO	MONTE HOREB	COLONIA	8.02594949703e-06	False	-100.338	25.794
34194	66070	GENERAL ESCOBEDO	PROVILEON	COLONIA	5.82424504648e-05	False	-100.336	25.786
34195	66070	GENERAL ESCOBEDO	VILLA DE LOS AYALA	COLONIA	7.04829838778e-06	False	-100.337	25.793
34196	66072	GENERAL ESCOBEDO	FRACC PASEO REAL	COLONIA	3.09503022395e-05	False	-100.335	25.798
34197	66072	GENERAL ESCOBEDO	FRACC QUINTO CENTENARIO	COLONIA	1.62167985637e-05	False	-100.333	25.79
34198	66072	GENERAL ESCOBEDO	HACIENDA DEL TOPO	COLONIA	2.35772500027e-05	False	-100.33	25.788
34199	66072	GENERAL ESCOBEDO	HACIENDA LOS AYALA	COLONIA	4.01450048498e-06	False	-100.332	25.793
34200	66072	GENERAL ESCOBEDO	LOS AYALA	COLONIA	1.36085002538e-05	False	-100.332	25.796
34201	66072	GENERAL ESCOBEDO	BOSQUES DE ESCOBEDO	COLONIA	0.000134624348817	False	-100.337	25.807
34202	66072	GENERAL ESCOBEDO	FRACC BOSQUES DE ESCOBEDO 2DO SECT	COLONIA	7.55159886107e-06	False	-100.337	25.8
34203	66072	GENERAL ESCOBEDO	FRACC CORTIJO LOS AYALA	COLONIA	1.16262507208e-05	False	-100.33	25.794
34204	66073	GENERAL ESCOBEDO	FRACC LOMAS DE SAN GENARO	COLONIA	3.48547504751e-05	False	-100.337	25.78
34205	66073	GENERAL ESCOBEDO	FRACC LOMAS DE SAN GENARO 3ER SECT	COLONIA	1.09078698441e-05	False	-100.333	25.776
34206	66073	GENERAL ESCOBEDO	FRACC LOS GIRASOLES 4TO SECT	COLONIA	2.35956004181e-05	False	-100.327	25.77
34207	66073	GENERAL ESCOBEDO	HACIENDA SANTA JULIA	COLONIA	5.17000019983e-06	False	-100.333	25.783
34208	66073	GENERAL ESCOBEDO	LAS ADELITAS DE VILLA	COLONIA	7.4755338517e-06	False	-100.334	25.77
34209	66073	GENERAL ESCOBEDO	LOS GIRASOLES	COLONIA	7.51499898825e-06	False	-100.331	25.77
34210	66073	GENERAL ESCOBEDO	SAN GENARO	COLONIA	1.29919498081e-05	False	-100.332	25.78
34211	66073	GENERAL ESCOBEDO	AMPL LOMAS DE AZTLAN	COLONIA	4.55509948815e-06	False	-100.332	25.768
34212	66073	GENERAL ESCOBEDO	FOMERREY 9	COLONIA	2.89550010577e-05	True	-100.328	25.784
34213	66073	GENERAL ESCOBEDO	FRACC LAS LOMAS 2DO SECT	COLONIA	6.99639955004e-06	False	-100.329	25.772
34214	66075	GENERAL ESCOBEDO	FOMERREY 36	COLONIA	2.35550506487e-05	False	-100.33	25.775
34215	66080	GENERAL ESCOBEDO	ANDRES CABALLERO MORENO	COLONIA	0.000273235954375	False	-100.3	25.838
34216	66084	GENERAL ESCOBEDO	UNION AGROP LAZARO CARD DEL NORTE	COLONIA	0.000572921338356	False	-100.391	25.831
34217	66085	GENERAL ESCOBEDO	MONCLOVA 1ER SECT	COLONIA	9.87025119066e-06	False	-100.403	25.815
34218	66085	GENERAL ESCOBEDO	MONCLOVA 2DO SECT	COLONIA	0.000189575902142	False	-100.39	25.815
34219	66085	GENERAL ESCOBEDO	SAN MIGUEL DE LOS GARZA	COLONIA	0.0001597349543	False	-100.414	25.83
34230	65750	GENERAL ZUAZUA	GENERAL ZUAZUA CENTRO	VILLA	0.000312565669723	False	-100.112	25.892
34231	65750	GENERAL ZUAZUA	PEDRO MARTINEZ	VILLA	6.20008852818e-05	False	-100.12	25.878
34232	65750	GENERAL ZUAZUA	CARRIZALEJO	VILLA	1.14018006906e-05	True	-100.126	25.89
34233	65750	GENERAL ZUAZUA	CARRIZALEJO 3ER SECT	VILLA	2.45758259585e-05	False	-100.124	25.883
34234	65750	GENERAL ZUAZUA	CARRIZALEJO 4TO SECT	VILLA	1.48110001936e-05	False	-100.13	25.882
34235	65750	GENERAL ZUAZUA	EJIDO ZUAZUA	VILLA	5.54795512554e-05	False	-100.131	25.887
34236	67100	GUADALUPE	CENTRO DE GUADALUPE	UNIDAD HABITACIONAL	8.99979512408e-05	False	-100.259	25.678
34237	67100	GUADALUPE	CONJUNTO HAB PLAZAS GUADALUPE I	UNIDAD HABITACIONAL	1.82685039445e-06	False	-100.266	25.675
34238	67100	GUADALUPE	CONJUNTO HAB PLAZAS GUADALUPE II	UNIDAD HABITACIONAL	1.74724964492e-06	False	-100.266	25.676
34239	67105	GUADALUPE	MARGARITA MAZA DE JUAREZ	COLONIA	2.1325494063e-06	False	-100.268	25.672
34240	67110	GUADALUPE	BOSQUES DEL ORIENTE	COLONIA	1.30818502891e-05	False	-100.219	25.71
34241	67110	GUADALUPE	EMILIANO ZAPATA (FOMERREY 18)	COLONIA	2.22838987705e-05	True	-100.205	25.698
34242	67110	GUADALUPE	FOVISSSTE LA TALAVERNA	COLONIA	3.78309950348e-06	False	-100.228	25.711
34243	67110	GUADALUPE	JARDINES DE NUEVA LINDA VISTA 2DO SECT	COLONIA	1.6629003054e-06	False	-100.226	25.711
34244	67110	GUADALUPE	JARDINES DE NUEVA LINDA VISTA 3ER SECT	COLONIA	5.63700180376e-07	False	-100.223	25.712
34245	67110	GUADALUPE	JARDINES DE NUEVA LINDAVISTA	COLONIA	1.74454973314e-06	False	-100.23	25.711
34246	67110	GUADALUPE	JARDINES DE SAN RAFAEL	COLONIA	5.56315495184e-05	False	-100.217	25.697
34247	67110	GUADALUPE	KALOS	COLONIA	1.30329011703e-05	False	-100.22	25.704
34248	67110	GUADALUPE	LA VICTORIA	COLONIA	2.74089502024e-05	False	-100.22	25.707
34249	67110	GUADALUPE	NUEVA LINDAVISTA	COLONIA	4.58434500228e-05	True	-100.227	25.706
34250	67110	GUADALUPE	NUEVO SAN RAFAEL (FOMERREY 7)	COLONIA	4.03475415413e-05	False	-100.205	25.693
34251	67110	GUADALUPE	PROVIVIENDA GUADALUPE	COLONIA	7.96096491116e-06	False	-100.195	25.713
34252	67110	GUADALUPE	PROVIVIENDA LA ESPERANZA	COLONIA	1.38623501043e-05	False	-100.195	25.709
34253	67110	GUADALUPE	SAN RAFAEL	COLONIA	3.92770678953e-05	False	-100.22	25.694
34254	67110	GUADALUPE	VALLE DE SAN RAFAEL SECT 1	COLONIA	2.6717494854e-06	False	-100.209	25.7
34255	67110	GUADALUPE	VETERANOS DE LA REVOLUCION	COLONIA	2.10850017032e-05	False	-100.198	25.693
34256	67110	GUADALUPE	VILLA DE SAN MIGUEL	COLONIA	8.48398003118e-05	False	-100.212	25.707
34257	67110	GUADALUPE	18 DE MARZO	COLONIA	1.11951799504e-05	False	-100.228	25.695
34258	67110	GUADALUPE	ANGEL MARTINEZ VILLARREAL	COLONIA	2.1177005323e-06	False	-100.228	25.695
34259	67110	GUADALUPE	ARBOLEDAS NUEVA LINDAVISTA	COLONIA	1.24504491527e-05	False	-100.225	25.71
34260	67112	GUADALUPE	LOS OLIVOS	COLONIA	1.55419505651e-05	False	-100.214	25.713
34261	67112	GUADALUPE	PASEO SAN MIGUEL	COLONIA	1.33264636833e-05	False	-100.21	25.713
34262	67112	GUADALUPE	PEDREGAL DE LINDA VISTA	COLONIA	6.41641300152e-05	False	-100.203	25.713
34263	67112	GUADALUPE	PLAZA SAN ANTONIO	COLONIA	2.75779993501e-06	False	-100.205	25.712
34264	67112	GUADALUPE	PRIVADAS DE LINDA VISTA	COLONIA	2.52538613706e-06	False	-100.208	25.714
34265	67112	GUADALUPE	VALLE DE SAN ANTONIO	COLONIA	4.20799856442e-07	False	-100.205	25.709
34266	67112	GUADALUPE	VILLA DE SAN ANTONIO	COLONIA	5.52999484749e-05	False	-100.203	25.707
34267	67112	GUADALUPE	ARBOLEDAS DE SAN MIGUEL	COLONIA	1.27819946169e-06	False	-100.209	25.711
34268	67112	GUADALUPE	HACIENDA LOS ENCINOS	COLONIA	8.3765036033e-07	False	-100.204	25.71
34269	67112	GUADALUPE	LA AMISTAD	COLONIA	3.9884999621e-06	False	-100.207	25.712
34270	67113	GUADALUPE	HACIENDA SAN MIGUEL	COLONIA	1.00852018241e-05	False	-100.193	25.722
34271	67113	GUADALUPE	HDA SAN MIGUEL SECT JARDINES	COLONIA	7.92340070477e-06	False	-100.193	25.72
34272	67113	GUADALUPE	INFONAVIT BENITO JUAREZ	COLONIA	2.24839499613e-05	False	-100.194	25.717
34273	67113	GUADALUPE	LOMAS DE SAN MIGUEL	COLONIA	2.59011011886e-05	False	-100.189	25.72
34274	67113	GUADALUPE	PRIVADA SAN FERNANDO	COLONIA	2.85724977237e-06	False	-100.194	25.719
34275	67113	GUADALUPE	TORRES DE SAN MIGUEL	COLONIA	7.05729900213e-06	False	-100.19	25.717
34276	67113	GUADALUPE	ARBOLEDAS DE ACAPULCO	COLONIA	2.67009914436e-06	False	-100.196	25.723
34277	67113	GUADALUPE	COLONIAL SAN MIGUEL 1ER SECT	COLONIA	4.73880035095e-06	False	-100.19	25.714
34278	67113	GUADALUPE	FUENTES DE SAN MIGUEL	COLONIA	8.22694951379e-06	False	-100.19	25.716
34279	67114	GUADALUPE	COLONIAL SAN MIGUEL 2DO SECT	FRACCIONAMIENTO	3.47741703214e-05	True	-100.19	25.71
34280	67114	GUADALUPE	FRACC INDUSTRIAL VIGA	FRACCIONAMIENTO	5.05265031232e-06	False	-100.174	25.704
34281	67114	GUADALUPE	JOSEFA ZOZAYA 2DO SECT	FRACCIONAMIENTO	1.41594999508e-05	False	-100.18	25.726
34282	67114	GUADALUPE	MIXCOAC	FRACCIONAMIENTO	5.24288568491e-05	False	-100.175	25.703
34283	67114	GUADALUPE	POLICIA AUXILIAR	FRACCIONAMIENTO	8.03615027595e-06	False	-100.186	25.711
34284	67114	GUADALUPE	REAL DE SAN MIGUEL 1ER SECT	FRACCIONAMIENTO	7.80080800703e-06	False	-100.198	25.717
34285	67114	GUADALUPE	REAL DE SAN MIGUEL 2DO SECT	FRACCIONAMIENTO	1.66523130209e-05	False	-100.198	25.714
34286	67114	GUADALUPE	REAL DE SAN MIGUEL 3ER SECT	FRACCIONAMIENTO	2.05015856685e-05	False	-100.198	25.721
34287	67114	GUADALUPE	VALLE SOLEADO	FRACCIONAMIENTO	0.000596332088668	False	-100.157	25.695
34288	67114	GUADALUPE	VALLES DE SAN MIGUEL	FRACCIONAMIENTO	5.17430006582e-06	False	-100.186	25.714
34289	67114	GUADALUPE	VILLA DEL RIO	FRACCIONAMIENTO	6.57727635853e-06	False	-100.193	25.711
34290	67114	GUADALUPE	BALCONES DE SAN MIGUEL	FRACCIONAMIENTO	1.99494000017e-05	False	-100.185	25.718
34291	67114	GUADALUPE	CAÃADA BLANCA	FRACCIONAMIENTO	7.5719950559e-05	False	-100.185	25.726
34292	67114	GUADALUPE	CENTROAMERICA	FRACCIONAMIENTO	6.30810084597e-06	False	-100.189	25.729
34293	67115	GUADALUPE	NUEVO MILENIO	COLONIA	1.83684496597e-05	False	-100.193	25.706
34294	67115	GUADALUPE	PARQUE INDUSTRIAL SAN MIGUEL	COLONIA	5.72370194035e-05	False	-100.183	25.706
34295	67115	GUADALUPE	INFONAVIT JARDINES DE CASABLANCA	COLONIA	2.13774084277e-05	False	-100.188	25.701
34296	67115	GUADALUPE	INFONAVIT JARDINES DE GUADALUPE	COLONIA	7.99374945903e-06	False	-100.183	25.7
34297	67115	GUADALUPE	INFONAVIT JARDINES DEL RIO	COLONIA	2.61492018038e-05	False	-100.185	25.699
34298	67116	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA	0.000105193573581	False	-100.195	25.695
34299	67116	GUADALUPE	UNION NUEVO SAN MIGUEL	COLONIA	2.29298004123e-05	False	-100.188	25.694
34300	67116	GUADALUPE	BENITO JUAREZ SECT 1	COLONIA	6.56380074571e-06	False	-100.191	25.699
34301	67116	GUADALUPE	BENITO JUAREZ SECT 2	COLONIA	6.21248798526e-05	False	-100.197	25.703
34302	67116	GUADALUPE	JARDINES DE SAN MIGUEL	COLONIA	7.85475137438e-06	False	-100.184	25.695
34303	67117	GUADALUPE	LA FE	FRACCIONAMIENTO	1.36225997512e-05	False	-100.204	25.725
34304	67117	GUADALUPE	LOS CRISTALES 1ER SECT	FRACCIONAMIENTO	7.47994992396e-06	False	-100.201	25.724
34305	67117	GUADALUPE	LOS CRISTALES 2DO SECT	FRACCIONAMIENTO	6.01229995486e-06	False	-100.2	25.726
34306	67117	GUADALUPE	LOS CRISTALES 3ER SECT	FRACCIONAMIENTO	1.13354015543e-05	False	-100.202	25.73
34307	67117	GUADALUPE	MISION DE GUADALUPE	FRACCIONAMIENTO	6.7286500408e-06	False	-100.205	25.731
34308	67117	GUADALUPE	PROL EDUARDO CABALLERO ESCAMILLA	FRACCIONAMIENTO	8.0950510228e-06	False	-100.195	25.729
34309	67117	GUADALUPE	RAUL CABALLERO	FRACCIONAMIENTO	6.25510014408e-06	False	-100.198	25.725
34310	67117	GUADALUPE	SANTA FE	FRACCIONAMIENTO	3.33466361235e-05	False	-100.204	25.72
34311	67117	GUADALUPE	TORREMOLINOS LA FE	FRACCIONAMIENTO	5.48624882677e-06	False	-100.198	25.73
34312	67117	GUADALUPE	VALLE DE TORREMOLINOS	FRACCIONAMIENTO	1.25106497317e-05	False	-100.203	25.728
34313	67117	GUADALUPE	ARBOLEDAS DEL ORIENTE	FRACCIONAMIENTO	9.00080068535e-06	False	-100.198	25.728
34314	67117	GUADALUPE	EDUARDO CABALLERO ESCAMILLA	FRACCIONAMIENTO	1.85777991965e-05	False	-100.195	25.726
34315	67117	GUADALUPE	JOSEFA ZOZAYA 1ER SECT	FRACCIONAMIENTO	1.60233005427e-05	False	-100.192	25.727
34316	67118	GUADALUPE	VALLE DE SAN RAFAEL SECT 2	COLONIA	6.88489988284e-06	False	-100.21	25.698
34317	67118	GUADALUPE	VILLA ESPAÃOLA	COLONIA	2.13739900832e-05	False	-100.211	25.7
34318	67118	GUADALUPE	LA FLORESTA	COLONIA	6.26351024118e-06	False	-100.211	25.695
34319	67118	GUADALUPE	MISION DEL VALLE	COLONIA	1.28227009254e-05	False	-100.204	25.7
34320	67118	GUADALUPE	PRADERAS DE SAN RAFAEL	COLONIA	8.85108049097e-06	False	-100.215	25.701
34321	67119	GUADALUPE	JARDINES DE LA VICTORIA	COLONIA	5.94934991806e-06	False	-100.223	25.703
34322	67119	GUADALUPE	INDUSTRIAL SAN RAFAEL	COLONIA	1.72712225533e-05	False	-100.223	25.702
34323	67120	GUADALUPE	ADOLFO PRIETO SECT 4	COLONIA	1.03291994261e-05	False	-100.256	25.698
34324	67120	GUADALUPE	AMERICA	COLONIA	1.74905755151e-05	False	-100.245	25.694
34325	67120	GUADALUPE	AMERICA OBRERA	COLONIA	5.45900055825e-06	False	-100.246	25.705
34326	67120	GUADALUPE	ESCAMILLA	COLONIA	1.21116501188e-05	False	-100.26	25.698
34327	67120	GUADALUPE	HERCULES	COLONIA	1.46093015738e-05	True	-100.249	25.701
34328	67120	GUADALUPE	LA LUZ	COLONIA	3.13755479288e-05	False	-100.242	25.706
34329	67120	GUADALUPE	LEON XIII	COLONIA	1.44811996785e-05	False	-100.245	25.701
34330	67120	GUADALUPE	MINERVA	COLONIA	6.81335011867e-06	False	-100.248	25.699
34331	67120	GUADALUPE	NUEVA LIBERTAD	COLONIA	1.31979478938e-05	False	-100.249	25.705
34332	67120	GUADALUPE	ADOLFO PRIETO SECT 1	COLONIA	3.11397029087e-05	False	-100.253	25.705
34333	67120	GUADALUPE	ADOLFO PRIETO SECT 2	COLONIA	1.86456990333e-05	False	-100.254	25.702
34334	67120	GUADALUPE	ADOLFO PRIETO SECT 3	COLONIA	1.11863491836e-05	False	-100.252	25.699
34335	67124	GUADALUPE	REAL DE MINAS	COLONIA	1.50836994309e-05	False	-100.259	25.702
34336	67124	GUADALUPE	ARAGONES	COLONIA	5.61310050781e-06	False	-100.257	25.7
34337	67128	GUADALUPE	VISTA SOL	FRACCIONAMIENTO	0.000113540028234	False	-100.232	25.699
34338	67128	GUADALUPE	CONDOCASA LINDAVISTA	FRACCIONAMIENTO	1.23169247725e-05	False	-100.242	25.695
34339	67128	GUADALUPE	INDUSTRIAL LAS AMERICAS	FRACCIONAMIENTO	1.67751256492e-05	False	-100.242	25.7
34340	67128	GUADALUPE	PRIVADA PURISIMA	FRACCIONAMIENTO	2.79697460189e-06	False	-100.24	25.696
34341	67129	GUADALUPE	CENTRAL DE CARGA	COLONIA	2.5917802666e-05	False	-100.238	25.706
34342	67129	GUADALUPE	LA PURISIMA	COLONIA	2.93367512156e-05	False	-100.233	25.706
34343	67129	GUADALUPE	RINCON DE LA PURISIMA	COLONIA	1.07735998135e-05	False	-100.233	25.709
34344	67130	GUADALUPE	LIBERTAD	COLONIA	5.13651511976e-05	False	-100.252	25.688
34345	67130	GUADALUPE	LINDA VISTA	COLONIA	9.19852492431e-05	False	-100.256	25.693
34346	67130	GUADALUPE	LOLYTA	COLONIA	4.21959972427e-06	False	-100.249	25.694
34347	67130	GUADALUPE	VALLES DE LINDA VISTA	COLONIA	2.03774995645e-05	False	-100.247	25.695
34348	67130	GUADALUPE	10 DE MAYO	COLONIA	7.66265423993e-06	False	-100.26	25.687
34349	67130	GUADALUPE	ARBOLEDAS DE CORREGIDORA	COLONIA	2.3809291956e-06	False	-100.26	25.685
34350	67130	GUADALUPE	CERRADAS DE LINDA VISTA	COLONIA	5.21427506152e-06	False	-100.243	25.697
34351	67130	GUADALUPE	JARDINES DE LINDA VISTA	COLONIA	3.72131621543e-06	False	-100.258	25.687
34352	67137	GUADALUPE	RIBERAS DE LINDA VISTA	COLONIA	1.00923749052e-05	False	-100.232	25.694
34353	67137	GUADALUPE	RIBERAS DE LA PURISIMA	COLONIA	1.33800262414e-05	False	-100.236	25.694
34354	67138	GUADALUPE	TORRES DE LINDA VISTA	COLONIA	2.06943751044e-05	False	-100.24	25.692
34355	67140	GUADALUPE	DEL MAESTRO	COLONIA	7.25535069381e-06	False	-100.264	25.673
34356	67140	GUADALUPE	EL BAJIO	COLONIA	3.30466555337e-06	False	-100.253	25.675
34357	67140	GUADALUPE	ESMERALDA	COLONIA	2.19889575582e-05	False	-100.272	25.679
34358	67140	GUADALUPE	GUERRA	COLONIA	4.79293777325e-05	False	-100.249	25.677
34359	67140	GUADALUPE	GUERRA NORTE	COLONIA	6.74010007633e-06	False	-100.251	25.68
34360	67140	GUADALUPE	HUERTA	COLONIA	2.28406018574e-05	False	-100.25	25.683
34361	67140	GUADALUPE	IGNACIO ALTAMIRANO	COLONIA	1.31184966499e-06	False	-100.264	25.672
34362	67140	GUADALUPE	JARDINES DE LA PASTORA	COLONIA	0.000100548008616	False	-100.25	25.666
34363	67140	GUADALUPE	LA HERRADURA	COLONIA	1.74260324505e-05	False	-100.265	25.662
34364	67140	GUADALUPE	LA PASTORA	COLONIA	2.75340006157e-05	False	-100.258	25.668
34365	67140	GUADALUPE	MARTE	COLONIA	1.9698300661e-05	False	-100.254	25.673
34366	67140	GUADALUPE	PARAISO	COLONIA	8.66872726425e-05	False	-100.27	25.674
34367	67140	GUADALUPE	POLANCO	COLONIA	1.64009976336e-05	False	-100.261	25.671
34368	67140	GUADALUPE	POLANCO ORIENTE	COLONIA	3.76195129855e-06	False	-100.26	25.673
34369	67140	GUADALUPE	REVOLUCION	COLONIA	2.45635021787e-06	False	-100.265	25.671
34370	67140	GUADALUPE	RINCON DEL COUNTRY	COLONIA	1.16630807156e-05	False	-100.262	25.66
34371	67140	GUADALUPE	SANTA MARGARITA	COLONIA	1.17958007598e-05	False	-100.266	25.667
34372	67140	GUADALUPE	UNIDAD CIUDAD DE LOS NIÃOS	COLONIA	2.72088986513e-05	False	-100.252	25.671
34373	67140	GUADALUPE	VALLES DE CHAPULTEPEC	COLONIA	2.8901678931e-05	False	-100.269	25.663
34374	67140	GUADALUPE	VENUS	COLONIA	2.65068460781e-06	False	-100.252	25.675
34375	67140	GUADALUPE	BENITO JUAREZ	COLONIA	2.74960998677e-05	False	-100.256	25.684
34376	67140	GUADALUPE	CONJUNTO HAB CONDOR	COLONIA	1.19880058332e-06	False	-100.268	25.676
34377	67140	GUADALUPE	CONJUNTO HAB PLAZAS GUADALUPE III	COLONIA	1.08165017019e-06	False	-100.262	25.672
34378	67142	GUADALUPE	JUAN ALVAREZ	COLONIA	5.8340029759e-07	False	-100.264	25.67
34379	67143	GUADALUPE	RES CERRO DE LA SILLA	COLONIA	7.0833190754e-06	False	-100.268	25.668
34380	67145	GUADALUPE	PUESTA DEL SOL	COLONIA	2.16319379276e-05	False	-100.26	25.664
34381	67146	GUADALUPE	LOS SAUCES	COLONIA	5.35324798603e-06	False	-100.263	25.667
34382	67147	GUADALUPE	CENTRAL DE ABASTOS	COLONIA	6.8614010474e-06	False	-100.264	25.667
34383	67148	GUADALUPE	CHINAMECA	COLONIA	4.16485077207e-06	True	-100.266	25.671
34384	67150	GUADALUPE	EXPOSICION	COLONIA	1.81112763895e-05	False	-100.238	25.677
34385	67150	GUADALUPE	EXPOSICION MODELO	COLONIA	4.80875049373e-06	False	-100.236	25.68
34386	67150	GUADALUPE	JOSE MARIA MORELOS Y PAVON	COLONIA	1.14292010054e-05	False	-100.231	25.69
34387	67150	GUADALUPE	LA FUENTE	COLONIA	1.01385998289e-05	False	-100.238	25.68
34388	67150	GUADALUPE	LA HACIENDA	COLONIA	2.28928752909e-05	False	-100.243	25.676
34389	67150	GUADALUPE	LAS CANTERAS	COLONIA	2.88568956701e-06	False	-100.247	25.681
34390	67150	GUADALUPE	NUEVA EXPOSICION	COLONIA	6.911326276e-06	False	-100.246	25.681
34391	67150	GUADALUPE	RES AZTECA	COLONIA	2.26496009823e-05	False	-100.234	25.688
34392	67150	GUADALUPE	SAN DIEGO	COLONIA	3.01965016806e-06	False	-100.235	25.681
34393	67150	GUADALUPE	ALAMEDA DE LA HACIENDA	COLONIA	9.74167057365e-06	False	-100.247	25.673
34394	67150	GUADALUPE	AZTECA	COLONIA	0.000120998720053	False	-100.241	25.686
34395	67150	GUADALUPE	EL SABINO	COLONIA	2.20701152329e-05	False	-100.232	25.68
34396	67153	GUADALUPE	RINCON DE LA AZTECA	COLONIA	3.67560893633e-06	False	-100.247	25.685
34397	67155	GUADALUPE	ZITOON GUADALUPE	COLONIA	4.19065021985e-06	False	-100.24	25.677
34398	67160	GUADALUPE	INFONAVIT LA JOYA	COLONIA	3.45525046324e-06	False	-100.214	25.683
34399	67160	GUADALUPE	INFONAVIT LA JOYA 2DO SECT	COLONIA	2.68106090804e-05	False	-100.21	25.681
34400	67160	GUADALUPE	INFONAVIT LA JOYA 3ER SECT	COLONIA	1.0188548361e-05	False	-100.209	25.682
34401	67160	GUADALUPE	INFONAVIT LA JOYA 4TO SECT	COLONIA	2.35381817305e-05	False	-100.202	25.681
34402	67160	GUADALUPE	INFONAVIT LA JOYA 5TO SECT	COLONIA	5.98605681375e-06	False	-100.2	25.682
34403	67160	GUADALUPE	ORIZABA	COLONIA	1.66666344352e-05	False	-100.194	25.685
34404	67160	GUADALUPE	RIBERAS DEL RIO	COLONIA	0.000113204797368	False	-100.223	25.681
